sale_id,sale_date,region,product,customer_id,units_sold,revenue
8420,2024-09-04,Asia-Pacific,Product C,C0864,30,11277.82
8421,2025-04-26,Asia-Pacific,Product E,C0206,126,40490.99
8422,2025-03-12,Asia-Pacific,Product D,C0747,414,173036.96
8423,2024-09-25,Africa,Product E,C0136,49,14483.03
8424,2025-06-26,Middle East,Product A,C0096,13,2147.26
8425,2025-02-04,South America,Product E,C0129,384,159327.22
8426,2025-04-30,Middle East,Product D,C0359,152,7815.1
8427,2025-06-22,Asia-Pacific,Product E,C0794,415,126903.06
8428,2025-03-25,Europe,Product C,C0977,297,109244.36
8429,2025-03-29,Africa,Product A,C0775,326,152412.7
8430,2024-12-10,Europe,Product D,C0849,248,118607.58
8431,2025-01-02,South America,Product B,C0122,498,186147.14
8432,2025-05-11,Europe,Product C,C0556,444,147232.21
8433,2025-01-17,Europe,Product B,C0554,283,73572.0
8434,2024-12-31,North America,Product C,C0351,280,24297.13
8435,2024-09-03,Europe,Product E,C0960,285,85794.27
8436,2024-07-06,Middle East,Product B,C0258,95,15418.71
8437,2024-08-08,Europe,Product E,C0319,405,54714.62
8438,2024-11-17,Europe,Product C,C0081,145,44021.94
8439,2025-05-14,South America,Product A,C0408,177,60785.06
8440,2025-02-12,Europe,Product C,C0560,214,41141.38
8441,2025-01-30,Asia-Pacific,Product C,C0579,221,32611.02
8442,2024-09-28,Middle East,Product E,C0579,247,111049.18
8443,2024-10-07,South America,Product E,C0152,500,61586.04
8444,2024-11-19,Europe,Product D,C0720,411,44703.31
8445,2025-06-12,Europe,Product C,C0820,84,10266.81
8446,2024-07-19,North America,Product A,C0346,207,57653.4
8447,2025-01-14,Asia-Pacific,Product D,C0003,487,130849.54
8448,2025-04-10,Europe,Product A,C0319,297,110573.94
8449,2024-10-19,Asia-Pacific,Product C,C0789,500,105821.37
8450,2024-12-16,North America,Product C,C0019,266,95911.25
8451,2025-04-06,Middle East,Product A,C0780,104,41331.42
8452,2024-10-26,North America,Product C,C0332,47,18561.85
8453,2024-10-30,Middle East,Product E,C0284,499,74981.53
8454,2024-10-15,Middle East,Product A,C0657,339,122240.83
8455,2024-09-18,Africa,Product B,C0041,364,75873.12
8456,2025-05-09,South America,Product D,C0917,202,79454.41
8457,2024-10-23,Europe,Product E,C0236,55,24769.39
8458,2024-09-18,Europe,Product D,C0892,425,143467.42
8459,2025-06-07,Middle East,Product B,C0681,87,25849.26
8460,2024-07-30,North America,Product C,C0891,365,18484.8
8461,2025-03-26,Middle East,Product C,C0589,410,50548.62
8462,2024-07-13,Europe,Product C,C0479,119,35879.51
8463,2025-05-04,Middle East,Product E,C0867,196,63030.49
8464,2025-05-05,Europe,Product D,C0487,339,160941.16
8465,2024-10-13,Africa,Product D,C0938,480,67007.85
8466,2024-10-14,South America,Product D,C0585,227,110495.52
8467,2024-10-29,North America,Product C,C0994,49,8220.1
8468,2025-06-19,Africa,Product E,C0013,199,88601.27
8469,2024-10-24,North America,Product C,C0016,84,31286.77
8470,2025-04-27,South America,Product A,C0293,487,242421.35
8471,2025-06-26,Asia-Pacific,Product B,C0087,48,17897.31
8472,2025-04-13,Africa,Product E,C0446,472,161954.34
8473,2024-10-21,North America,Product D,C0176,239,44159.61
8474,2025-01-08,North America,Product C,C0030,184,80132.03
8475,2025-02-17,Africa,Product A,C0574,479,24767.21
8476,2024-12-26,Europe,Product D,C0812,238,32054.22
8477,2025-03-11,Asia-Pacific,Product E,C0745,478,223117.19
8478,2024-12-31,North America,Product C,C0799,430,78449.12
8479,2024-11-26,Africa,Product C,C0243,379,111581.9
8480,2025-04-21,Asia-Pacific,Product C,C0181,80,14485.62
8481,2024-07-26,South America,Product B,C0873,271,44727.56
8482,2024-11-16,Asia-Pacific,Product D,C0331,83,5642.65
8483,2024-08-07,North America,Product B,C0500,325,96848.3
8484,2024-08-04,South America,Product E,C0624,388,179073.5
8485,2024-11-09,Europe,Product D,C0119,341,76771.18
8486,2024-11-09,Middle East,Product B,C0937,211,96841.13
8487,2024-11-14,North America,Product D,C0354,376,102796.37
8488,2024-12-31,Africa,Product A,C0276,125,37755.95
8489,2025-05-10,Africa,Product A,C0956,279,132652.0
8490,2024-12-07,Europe,Product C,C0954,277,110648.45
8491,2025-05-19,Middle East,Product E,C0477,460,213553.55
8492,2025-02-23,South America,Product A,C0964,291,141078.5
8493,2024-11-17,North America,Product A,C0109,172,46623.37
8494,2024-08-21,Asia-Pacific,Product D,C0783,338,19690.89
8495,2024-11-21,South America,Product B,C0119,284,52393.83
8496,2024-07-29,North America,Product E,C0073,376,152167.19
8497,2025-02-26,Middle East,Product C,C0152,122,43234.93
8498,2025-01-24,North America,Product A,C0373,50,10572.16
8499,2024-07-14,Europe,Product E,C0874,224,71465.85
8500,2024-11-01,Asia-Pacific,Product A,C0260,290,47298.24
8501,2025-05-04,South America,Product C,C0050,61,30048.26
8502,2025-05-03,Middle East,Product E,C0917,146,48787.81
8503,2024-11-18,Asia-Pacific,Product E,C0719,296,124409.03
8504,2024-12-04,Middle East,Product E,C0711,39,13395.69
8505,2025-03-01,Asia-Pacific,Product E,C0852,118,46854.48
8506,2024-10-06,North America,Product D,C0674,356,170560.2
8507,2025-02-07,Europe,Product A,C0960,208,32373.41
8508,2025-02-05,North America,Product E,C0718,20,7804.55
8509,2025-03-12,North America,Product A,C0914,323,21015.14
8510,2025-03-17,South America,Product E,C0450,311,100191.7
8511,2025-06-17,South America,Product B,C0362,291,97392.03
8512,2025-03-11,Africa,Product A,C0104,212,39948.12
8513,2025-06-16,Middle East,Product D,C0794,80,4706.75
8514,2024-09-22,North America,Product B,C0170,430,95338.33
8515,2025-03-07,Middle East,Product B,C0824,244,91839.47
8516,2025-06-26,North America,Product C,C0048,285,106767.97
8517,2025-02-03,Europe,Product C,C0180,431,66178.3
8518,2024-09-03,Europe,Product C,C0621,266,49519.0
8519,2025-02-05,Africa,Product B,C0900,223,92825.58
8520,2025-06-30,North America,Product E,C0375,118,31199.81
8521,2025-02-20,South America,Product B,C0697,371,94447.86
8522,2024-09-14,Europe,Product B,C0302,218,45541.03
8523,2025-02-09,North America,Product B,C0373,495,94112.16
8524,2025-05-29,North America,Product E,C0444,226,65538.14
8525,2025-05-31,Asia-Pacific,Product A,C0997,378,110972.45
8526,2024-07-28,Africa,Product A,C0749,344,53973.95
8527,2024-11-25,Europe,Product C,C0397,124,9223.29
8528,2025-05-21,North America,Product D,C0494,31,1823.95
8529,2025-03-10,Middle East,Product E,C0015,242,101269.05
8530,2024-12-22,Middle East,Product D,C0648,186,39639.22
8531,2024-10-08,Africa,Product E,C0776,42,16982.75
8532,2024-11-13,Asia-Pacific,Product E,C0979,49,16494.26
8533,2024-10-21,Asia-Pacific,Product E,C0849,134,37795.62
8534,2024-11-24,Asia-Pacific,Product E,C0612,168,58355.96
8535,2024-11-05,Africa,Product E,C0808,130,18937.64
8536,2024-11-03,Asia-Pacific,Product C,C0259,441,132983.07
8537,2025-05-19,Asia-Pacific,Product C,C0454,110,11569.29
8538,2024-12-22,South America,Product E,C0191,122,54280.82
8539,2025-06-27,South America,Product A,C0758,219,12922.52
8540,2024-12-23,Europe,Product C,C0884,488,185703.19
8541,2024-07-16,Asia-Pacific,Product E,C0392,344,123010.45
8542,2025-05-04,South America,Product E,C0220,277,73067.69
8543,2024-09-01,North America,Product C,C0732,374,119125.74
8544,2024-07-15,Asia-Pacific,Product C,C0046,330,142305.05
8545,2025-02-24,Middle East,Product C,C0100,281,81233.12
8546,2024-11-08,Africa,Product C,C0178,113,24334.51
8547,2025-06-07,North America,Product D,C0991,433,99503.38
8548,2024-10-03,Africa,Product E,C0720,94,37421.93
8549,2025-05-26,Asia-Pacific,Product B,C0466,472,133659.37
8550,2025-01-27,North America,Product D,C0012,476,58916.97
8551,2024-07-06,South America,Product A,C0268,158,66478.25
8552,2024-09-15,Asia-Pacific,Product B,C0510,492,41291.4
8553,2025-05-20,Europe,Product B,C0879,250,34690.05
8554,2024-10-19,Middle East,Product B,C0405,276,136571.34
8555,2024-12-26,Europe,Product C,C0669,187,29143.55
8556,2024-07-13,North America,Product D,C0018,460,106907.19
8557,2025-02-10,Africa,Product E,C0983,411,124613.43
8558,2025-01-03,Middle East,Product A,C0237,357,82309.07
8559,2025-05-13,Middle East,Product E,C0277,182,74362.48
8560,2024-08-15,North America,Product C,C0168,29,7142.28
8561,2024-10-27,Africa,Product A,C0537,229,69616.81
8562,2024-08-17,Middle East,Product A,C0315,296,72500.61
8563,2024-10-10,North America,Product D,C0925,340,110192.73
8564,2025-03-23,South America,Product E,C0468,115,10872.52
8565,2024-10-08,North America,Product E,C0084,130,28946.8
8566,2024-11-20,Asia-Pacific,Product E,C0069,280,37079.85
8567,2025-04-17,Middle East,Product A,C0350,479,188396.16
8568,2024-12-20,North America,Product E,C0551,60,13354.52
8569,2024-12-13,Middle East,Product C,C0425,160,39938.24
8570,2025-01-29,Asia-Pacific,Product B,C0090,464,206702.41
8571,2025-06-24,South America,Product C,C0756,149,56213.98
8572,2025-06-26,Europe,Product A,C0824,27,2820.71
8573,2024-10-02,North America,Product D,C0398,248,111956.72
8574,2025-02-27,Africa,Product C,C0710,269,122353.69
8575,2025-01-06,Africa,Product A,C0569,179,71819.96
8576,2025-03-21,Middle East,Product C,C0662,133,40400.42
8577,2024-12-22,South America,Product B,C0422,233,85801.95
8578,2025-01-16,North America,Product A,C0053,437,117269.17
8579,2025-02-16,North America,Product C,C0310,253,41662.3
8580,2025-02-01,Asia-Pacific,Product D,C0350,157,24889.5
8581,2025-04-26,South America,Product D,C0271,130,13636.14
8582,2025-02-22,Africa,Product A,C0687,114,39943.3
8583,2024-09-28,Europe,Product B,C0336,218,17370.76
8584,2025-04-03,Europe,Product C,C0963,31,5252.34
8585,2024-12-30,North America,Product A,C0686,424,196592.7
8586,2025-04-27,South America,Product B,C0352,76,15159.15
8587,2024-10-23,Middle East,Product A,C0874,90,12464.81
8588,2024-12-08,South America,Product C,C0531,444,95226.46
8589,2025-04-14,Europe,Product E,C0151,487,93779.82
8590,2025-01-31,Africa,Product D,C0736,388,169802.2
8591,2024-07-21,North America,Product E,C0466,31,11887.37
8592,2024-10-28,South America,Product D,C0175,461,90869.27
8593,2025-03-28,North America,Product E,C0807,363,29701.71
8594,2025-07-01,North America,Product C,C0379,434,152821.03
8595,2025-04-28,Africa,Product D,C0360,132,11330.34
8596,2025-03-03,Europe,Product A,C0047,210,48690.39
8597,2025-07-02,Middle East,Product D,C0943,215,16301.08
8598,2025-06-16,Africa,Product E,C0833,157,38120.37
8599,2024-11-25,Middle East,Product B,C0808,16,7304.53
8600,2024-11-14,Middle East,Product E,C0610,498,42581.31
8601,2025-01-15,North America,Product A,C0640,93,8061.31
8602,2025-04-23,Asia-Pacific,Product E,C0709,58,12896.01
8603,2024-10-20,Asia-Pacific,Product C,C0266,22,4417.87
8604,2025-04-04,North America,Product A,C0766,44,12792.98
8605,2024-09-10,Asia-Pacific,Product A,C0774,270,103446.17
8606,2024-07-13,Europe,Product A,C0081,293,16715.45
8607,2025-05-24,North America,Product D,C0848,450,186745.62
8608,2025-05-08,North America,Product E,C0055,320,62255.5
8609,2025-03-30,North America,Product B,C0926,495,61820.07
8610,2025-05-12,Middle East,Product E,C0749,323,31908.1
8611,2024-10-16,Europe,Product C,C0573,67,20592.35
8612,2024-10-02,South America,Product A,C0558,392,20719.16
8613,2025-06-11,Asia-Pacific,Product B,C0850,465,121628.27
8614,2025-03-27,Europe,Product A,C0094,349,71738.38
8615,2024-10-20,Middle East,Product E,C0178,214,19051.55
8616,2024-09-28,Asia-Pacific,Product D,C0339,450,160113.17
8617,2024-11-01,Africa,Product D,C0814,359,52192.62
8618,2024-10-13,Middle East,Product A,C0937,421,124653.01
8619,2025-03-12,Europe,Product C,C0188,435,209553.74
8620,2024-07-09,South America,Product E,C0103,29,3483.72
8621,2024-07-26,Asia-Pacific,Product B,C0881,233,31801.43
8622,2025-01-05,Europe,Product A,C0345,414,164954.08
8623,2025-01-19,Europe,Product A,C0858,466,207457.59
8624,2025-02-15,South America,Product E,C0674,386,156559.05
8625,2024-12-18,Africa,Product D,C0349,433,119058.86
8626,2025-02-09,Europe,Product C,C0863,490,182644.9
8627,2024-12-10,Middle East,Product D,C0818,253,107808.23
8628,2025-03-02,North America,Product C,C0363,459,154276.61
8629,2025-05-10,Middle East,Product C,C0332,41,3898.2
8630,2025-05-13,Asia-Pacific,Product C,C0295,109,36334.86
8631,2025-04-03,Africa,Product B,C0209,67,6566.27
8632,2025-03-19,Europe,Product A,C0283,325,157266.46
8633,2024-07-10,North America,Product A,C0829,242,49127.07
8634,2024-12-10,Africa,Product E,C0652,380,94885.75
8635,2024-12-24,Middle East,Product B,C0867,406,48267.94
8636,2024-07-10,Middle East,Product E,C0762,252,27331.26
8637,2024-07-20,Asia-Pacific,Product A,C0994,283,71015.95
8638,2025-04-28,North America,Product A,C0127,419,143327.05
8639,2024-11-15,South America,Product C,C0491,220,106313.69
8640,2024-08-13,Africa,Product B,C0794,46,2494.14
8641,2025-05-28,Asia-Pacific,Product E,C0551,323,151940.9
8642,2025-05-17,South America,Product E,C0535,243,72772.86
8643,2025-06-11,North America,Product C,C0231,110,32083.07
8644,2025-05-19,South America,Product E,C0546,204,68765.2
8645,2025-03-21,Africa,Product C,C0429,283,76357.2
8646,2024-07-08,Asia-Pacific,Product D,C0122,271,86902.32
8647,2024-12-13,Asia-Pacific,Product B,C0286,374,139498.89
8648,2025-04-07,Africa,Product A,C0656,278,95611.9
8649,2024-08-31,South America,Product E,C0395,400,136570.7
8650,2024-08-05,South America,Product E,C0712,71,10841.27
8651,2024-12-22,Europe,Product E,C0144,61,3664.69
8652,2025-04-01,Europe,Product B,C0199,31,5839.2
8653,2025-06-17,North America,Product E,C0142,332,131995.29
8654,2024-09-11,Middle East,Product C,C0269,228,27914.68
8655,2025-04-05,Asia-Pacific,Product A,C0663,159,36526.73
8656,2024-10-08,Africa,Product C,C0381,111,6417.5
8657,2025-05-04,Europe,Product A,C0111,243,52540.6
8658,2024-09-23,North America,Product D,C0591,107,43183.89
8659,2024-10-29,South America,Product E,C0061,107,32085.74
8660,2024-10-28,Africa,Product B,C0328,168,72380.88
8661,2024-08-15,Asia-Pacific,Product A,C0362,42,19492.28
8662,2024-12-16,South America,Product E,C0260,373,46302.28
8663,2024-08-30,Asia-Pacific,Product E,C0772,312,87273.11
8664,2024-09-17,North America,Product D,C0440,190,62654.13
8665,2025-04-21,North America,Product A,C0351,39,3173.37
8666,2025-05-01,Asia-Pacific,Product A,C0966,185,67679.38
8667,2025-02-09,Asia-Pacific,Product D,C0803,428,169593.32
8668,2025-05-01,Asia-Pacific,Product C,C0772,189,27375.03
8669,2024-10-31,Africa,Product A,C0004,335,55071.32
8670,2025-05-25,Europe,Product C,C0227,272,57115.4
8671,2024-10-07,Europe,Product A,C0372,102,36910.26
8672,2024-08-26,North America,Product A,C0124,349,23932.56
8673,2025-01-21,Europe,Product B,C0931,393,22087.13
8674,2025-02-02,Asia-Pacific,Product A,C0206,494,145755.84
8675,2024-07-23,Europe,Product E,C0633,288,106366.03
8676,2024-08-18,Middle East,Product C,C0200,274,56459.61
8677,2024-07-06,North America,Product C,C0329,391,99092.17
8678,2024-11-28,North America,Product E,C0570,148,20403.31
8679,2025-01-21,North America,Product B,C0387,57,7056.0
8680,2025-05-11,Europe,Product A,C0492,455,154931.05
8681,2025-05-27,Africa,Product E,C0513,164,30919.72
8682,2025-06-12,Middle East,Product A,C0141,93,10853.68
8683,2024-09-20,Africa,Product D,C0916,418,136498.04
8684,2024-12-28,Asia-Pacific,Product E,C0772,81,37337.25
8685,2024-12-12,Asia-Pacific,Product E,C0245,106,43532.39
8686,2025-04-08,Africa,Product E,C0095,347,53085.53
8687,2024-11-29,Asia-Pacific,Product D,C0262,400,68596.65
8688,2024-11-17,South America,Product B,C0808,192,95587.19
8689,2024-08-11,North America,Product A,C0349,447,95662.53
8690,2025-02-25,South America,Product E,C0867,93,11344.31
8691,2025-01-10,North America,Product E,C0098,336,110904.45
8692,2024-09-02,Asia-Pacific,Product B,C0518,466,92261.07
8693,2025-04-15,Europe,Product D,C0411,327,21558.38
8694,2025-01-19,Middle East,Product B,C0110,54,22440.76
8695,2025-06-08,Asia-Pacific,Product D,C0869,404,81517.0
8696,2024-10-08,Middle East,Product C,C0715,106,44415.93
8697,2024-11-06,North America,Product B,C0872,130,14213.07
8698,2025-04-11,Middle East,Product C,C0641,32,2471.51
8699,2025-05-01,North America,Product A,C0816,97,23287.63
8700,2024-07-29,Africa,Product B,C0156,12,1734.55
8701,2024-09-30,South America,Product B,C0468,483,190773.63
8702,2025-02-10,South America,Product D,C0943,179,72642.05
8703,2025-06-01,South America,Product B,C0855,69,17584.06
8704,2025-04-29,Europe,Product A,C0085,285,19544.82
8705,2025-04-18,Africa,Product E,C0705,307,98849.28
8706,2025-03-20,South America,Product E,C0391,430,153185.45
8707,2025-01-06,South America,Product C,C0199,23,4435.06
8708,2025-04-26,South America,Product A,C0326,308,50061.91
8709,2024-07-07,Middle East,Product B,C0086,497,148247.05
8710,2024-10-11,Asia-Pacific,Product E,C0434,17,2347.58
8711,2024-11-06,North America,Product C,C0702,309,74504.04
8712,2025-01-13,Europe,Product A,C0355,92,6906.8
8713,2024-12-30,Africa,Product B,C0981,314,41160.19
8714,2025-04-01,South America,Product A,C0334,245,96369.55
8715,2025-03-26,Asia-Pacific,Product D,C0495,172,35977.66
8716,2025-03-05,South America,Product E,C0001,144,47099.39
8717,2025-03-19,Europe,Product B,C0399,91,32065.03
8718,2024-12-20,Asia-Pacific,Product D,C0736,90,15739.47
8719,2025-02-02,Middle East,Product E,C0592,275,59899.4
8720,2024-07-07,Africa,Product C,C0189,465,221304.03
8721,2025-03-16,Africa,Product A,C0313,209,28568.08
8722,2024-11-21,Europe,Product C,C0851,193,37198.68
8723,2024-08-09,Middle East,Product C,C0721,193,85091.88
8724,2024-08-02,North America,Product A,C0147,297,90214.81
8725,2024-07-30,South America,Product C,C0757,79,11715.05
8726,2025-02-21,North America,Product D,C0911,281,76388.77
8727,2025-05-30,South America,Product A,C0279,17,5121.83
8728,2025-03-02,North America,Product A,C0950,181,73103.83
8729,2025-01-03,Europe,Product B,C0861,35,8429.49
8730,2025-01-03,North America,Product D,C0344,225,62449.49
8731,2024-07-24,Europe,Product D,C0823,251,18124.71
8732,2024-07-30,North America,Product E,C0649,433,95999.88
8733,2024-09-10,Europe,Product C,C0374,159,25965.03
8734,2025-01-22,South America,Product B,C0305,219,98948.64
8735,2024-07-10,North America,Product E,C0417,288,74407.24
8736,2024-07-06,North America,Product B,C0578,186,10900.56
8737,2025-05-21,Asia-Pacific,Product A,C0751,56,18233.85
8738,2024-07-23,Asia-Pacific,Product D,C0099,317,96520.15
8739,2025-04-10,Asia-Pacific,Product A,C0766,24,4167.22
8740,2024-09-10,Africa,Product A,C0329,448,194870.79
8741,2025-01-19,Asia-Pacific,Product C,C0970,159,23997.29
8742,2024-12-16,Africa,Product B,C0693,387,95188.74
8743,2025-03-28,Asia-Pacific,Product B,C0698,483,154663.49
8744,2024-12-29,South America,Product A,C0270,365,95593.78
8745,2025-01-12,Middle East,Product D,C0061,158,29084.0
8746,2024-08-13,Europe,Product D,C0982,498,200534.76
8747,2025-01-01,Europe,Product B,C0353,492,201857.27
8748,2025-03-05,Europe,Product A,C0880,412,169355.12
8749,2024-11-08,Africa,Product A,C0810,53,20218.2
8750,2024-11-06,Europe,Product B,C0029,231,76622.88
8751,2024-11-04,Africa,Product E,C0662,209,49346.31
8752,2024-08-14,Europe,Product E,C0184,304,24177.79
8753,2025-03-28,Middle East,Product B,C0841,69,33476.11
8754,2024-12-08,Middle East,Product B,C0944,308,15501.82
8755,2025-01-07,Middle East,Product E,C0675,314,98233.86
8756,2024-10-22,Europe,Product C,C0730,65,5558.21
8757,2024-07-21,Middle East,Product E,C0869,78,15673.85
8758,2024-12-21,Europe,Product E,C0251,444,157428.02
8759,2025-06-10,Europe,Product E,C0888,160,39026.95
8760,2024-07-11,Asia-Pacific,Product E,C0903,386,21556.6
8761,2024-11-04,South America,Product B,C0829,84,32508.77
8762,2024-10-17,South America,Product A,C0852,57,14408.79
8763,2025-02-11,Africa,Product E,C0328,53,14479.54
8764,2025-07-05,Africa,Product E,C0574,322,19099.35
8765,2025-01-16,Africa,Product E,C0151,202,52111.72
8766,2025-04-14,Europe,Product B,C0652,261,104289.79
8767,2025-03-08,Asia-Pacific,Product D,C0679,95,36200.79
8768,2025-06-14,South America,Product D,C0559,495,244510.49
8769,2025-02-24,Europe,Product C,C0120,342,106428.81
8770,2024-11-30,Middle East,Product E,C0349,274,84543.87
8771,2024-12-18,Middle East,Product C,C0065,103,15413.09
8772,2025-04-26,North America,Product A,C0424,332,147295.91
8773,2024-09-29,Europe,Product C,C0655,37,7820.63
8774,2024-09-20,Middle East,Product D,C0598,260,37135.87
8775,2024-08-24,Europe,Product C,C0029,327,115111.29
8776,2025-05-22,Europe,Product E,C0690,415,25926.53
8777,2025-06-06,Africa,Product D,C0803,131,56567.28
8778,2025-02-22,South America,Product A,C0472,153,19006.13
8779,2024-11-11,South America,Product C,C0730,237,108640.76
8780,2024-10-08,Middle East,Product C,C0427,199,14546.41
8781,2024-12-30,Asia-Pacific,Product B,C0413,296,127556.34
8782,2024-11-07,Middle East,Product A,C0576,459,169988.31
8783,2025-04-29,Europe,Product B,C0544,393,71806.24
8784,2025-04-24,South America,Product C,C0313,226,83038.31
8785,2025-05-10,North America,Product E,C0585,448,135147.9
8786,2024-09-21,Middle East,Product B,C0325,339,51710.0
8787,2024-10-11,Asia-Pacific,Product A,C0420,402,39858.07
8788,2024-09-22,North America,Product E,C0422,201,44856.77
8789,2025-01-12,Africa,Product A,C0935,115,46198.57
8790,2025-05-04,Africa,Product C,C0089,14,4897.82
8791,2024-11-03,North America,Product D,C0274,142,22857.91
8792,2025-02-03,Asia-Pacific,Product B,C0523,121,17933.36
8793,2025-05-23,Middle East,Product B,C0109,249,113228.71
8794,2024-07-22,North America,Product D,C0174,440,142628.31
8795,2024-08-08,South America,Product B,C0021,358,28943.96
8796,2024-10-20,North America,Product C,C0207,147,61826.1
8797,2024-07-09,North America,Product A,C0111,454,108701.4
8798,2024-12-07,Asia-Pacific,Product E,C0155,253,84466.01
8799,2025-04-21,Middle East,Product E,C0829,32,13689.67
8800,2025-03-06,Africa,Product C,C0014,247,40225.4
8801,2024-08-28,Africa,Product A,C0450,321,17809.36
8802,2025-06-25,South America,Product D,C0450,344,150140.48
8803,2025-01-04,Africa,Product B,C0491,84,5972.36
8804,2024-10-18,Middle East,Product C,C0989,208,91105.98
8805,2025-06-24,North America,Product C,C0756,82,15453.97
8806,2025-06-01,Europe,Product C,C0424,121,49663.25
8807,2025-06-01,Africa,Product D,C0002,117,56965.87
8808,2024-10-15,Africa,Product E,C0469,345,141390.39
8809,2024-11-20,Europe,Product A,C0205,383,71334.18
8810,2024-08-09,Middle East,Product A,C0702,366,81547.26
8811,2024-12-15,Europe,Product C,C0307,24,5456.04
8812,2024-11-11,South America,Product B,C0369,262,14778.38
8813,2024-08-30,Middle East,Product B,C0411,64,9740.38
8814,2025-01-10,South America,Product E,C0028,37,15452.67
8815,2024-08-23,Africa,Product B,C0677,47,11883.06
8816,2024-07-21,South America,Product D,C0418,444,24243.75
8817,2025-06-04,Middle East,Product B,C0091,338,130503.91
8818,2024-12-20,Asia-Pacific,Product A,C0886,121,44361.84
8819,2025-06-05,North America,Product E,C0599,317,19004.02
8820,2024-08-11,Europe,Product B,C0506,63,27647.82
8821,2024-12-13,South America,Product B,C0962,165,82297.89
8822,2024-12-03,Asia-Pacific,Product E,C0825,102,29828.0
8823,2025-01-09,North America,Product A,C0505,487,211843.01
8824,2025-01-22,South America,Product C,C0023,379,174581.29
8825,2024-07-18,South America,Product A,C0619,381,133263.26
8826,2024-07-21,Europe,Product E,C0338,463,79821.07
8827,2025-06-17,Asia-Pacific,Product C,C0785,136,24726.23
8828,2024-09-30,South America,Product E,C0993,103,34707.26
8829,2024-10-28,Europe,Product C,C0011,393,51745.86
8830,2025-04-04,North America,Product E,C0782,240,70505.91
8831,2024-11-13,Africa,Product E,C0132,205,21436.64
8832,2025-05-07,Europe,Product A,C0793,143,36204.83
8833,2025-03-30,South America,Product E,C0098,431,130057.46
8834,2024-09-29,North America,Product C,C0884,468,120229.12
8835,2025-05-17,Asia-Pacific,Product B,C0573,205,19929.59
8836,2024-12-12,South America,Product B,C0898,463,106168.42
8837,2024-08-30,Africa,Product E,C0512,37,5665.08
8838,2024-11-10,Middle East,Product C,C0406,414,138420.45
8839,2025-06-03,North America,Product E,C0662,32,13104.44
8840,2025-04-11,Africa,Product D,C0950,51,7400.64
8841,2025-07-02,North America,Product D,C0230,85,10168.79
8842,2025-04-22,Asia-Pacific,Product D,C0407,464,109707.54
8843,2024-11-22,Middle East,Product D,C0841,318,39353.5
8844,2025-05-27,Middle East,Product D,C0721,333,105529.03
8845,2024-11-30,Africa,Product D,C0272,223,92590.72
8846,2025-02-12,Africa,Product D,C0613,289,26239.05
8847,2024-07-29,Africa,Product D,C0309,129,9156.29
8848,2025-06-15,Africa,Product B,C0254,451,92902.11
8849,2025-05-13,Middle East,Product C,C0584,64,17939.2
8850,2025-05-18,Middle East,Product C,C0083,353,39712.15
8851,2024-12-05,Africa,Product E,C0629,439,120884.89
8852,2024-07-28,Africa,Product E,C0218,270,61623.69
8853,2024-10-05,Middle East,Product B,C0564,302,36214.25
8854,2025-02-01,Europe,Product D,C0402,433,81125.1
8855,2024-08-23,Europe,Product E,C0707,120,21735.73
8856,2024-11-25,Europe,Product C,C0782,304,58572.31
8857,2024-08-03,North America,Product B,C0932,216,60341.85
8858,2025-02-21,Africa,Product D,C0563,333,113128.35
8859,2024-11-07,Asia-Pacific,Product D,C0152,19,8492.47
8860,2025-07-02,North America,Product B,C0637,318,107219.14
8861,2024-07-12,Africa,Product B,C0013,96,44977.75
8862,2024-08-03,Africa,Product A,C0509,46,16678.72
8863,2025-06-17,Africa,Product A,C0089,15,3677.53
8864,2024-08-02,South America,Product E,C0322,40,5001.09
8865,2024-10-06,North America,Product B,C0928,21,6907.73
8866,2024-12-05,Middle East,Product D,C0032,74,7775.44
8867,2024-09-01,Asia-Pacific,Product C,C0067,192,41722.5
8868,2024-07-13,Africa,Product A,C0162,324,39648.15
8869,2024-10-05,South America,Product D,C0171,288,43950.71
8870,2024-08-15,North America,Product E,C0214,34,16288.86
8871,2025-02-17,Europe,Product B,C0859,164,18027.63
8872,2025-05-03,Asia-Pacific,Product C,C0053,87,16398.06
8873,2024-09-20,Europe,Product A,C0261,12,3709.05
8874,2025-05-31,Africa,Product B,C0800,265,117149.69
8875,2024-08-18,South America,Product D,C0097,248,84132.16
8876,2025-03-29,South America,Product A,C0727,101,34916.87
8877,2024-08-04,Asia-Pacific,Product B,C0230,112,9722.29
8878,2025-01-14,Asia-Pacific,Product C,C0788,458,172653.23
8879,2025-02-10,Middle East,Product C,C0340,44,18462.82
8880,2024-09-04,North America,Product B,C0229,39,3766.98
8881,2025-03-04,North America,Product E,C0152,474,231689.1
8882,2025-02-26,Europe,Product C,C0074,445,37479.24
8883,2024-08-08,South America,Product E,C0388,261,72151.53
8884,2025-05-13,Middle East,Product C,C0840,424,43266.19
8885,2025-03-24,South America,Product C,C0006,407,72861.79
8886,2025-01-29,North America,Product D,C0520,477,179753.05
8887,2025-03-06,Europe,Product D,C0326,176,26147.86
8888,2024-10-26,Africa,Product B,C0744,251,65148.0
8889,2024-10-06,Asia-Pacific,Product D,C0935,305,35009.37
8890,2024-10-02,Africa,Product A,C0332,430,154292.11
